FRED_symbol,date,lvl,series
UNEMPLOY,2009-03-01,13426,unemp
UNEMPLOY,2009-04-01,13853,unemp
UNEMPLOY,2009-05-01,14499,unemp
UNEMPLOY,2009-06-01,14707,unemp
UNEMPLOY,2009-07-01,14601,unemp
UNEMPLOY,2009-08-01,14814,unemp
UNEMPLOY,2009-09-01,15009,unemp
UNEMPLOY,2009-10-01,15352,unemp
UNEMPLOY,2009-11-01,15219,unemp
UNEMPLOY,2009-12-01,15098,unemp
UNEMPLOY,2010-01-01,15046,unemp
UNEMPLOY,2010-02-01,15113,unemp
UNEMPLOY,2010-03-01,15202,unemp
UNEMPLOY,2010-04-01,15325,unemp
UNEMPLOY,2010-05-01,14849,unemp
UNEMPLOY,2010-06-01,14474,unemp
UNEMPLOY,2010-07-01,14512,unemp
UNEMPLOY,2010-08-01,14648,unemp
UNEMPLOY,2010-09-01,14579,unemp
UNEMPLOY,2010-10-01,14516,unemp
UNEMPLOY,2010-11-01,15081,unemp
UNEMPLOY,2010-12-01,14348,unemp
UNEMPLOY,2011-01-01,14013,unemp
UNEMPLOY,2011-02-01,13820,unemp
UNEMPLOY,2011-03-01,13737,unemp
UNEMPLOY,2011-04-01,13957,unemp
UNEMPLOY,2011-05-01,13855,unemp
UNEMPLOY,2011-06-01,13962,unemp
UNEMPLOY,2011-07-01,13763,unemp
UNEMPLOY,2011-08-01,13818,unemp
UNEMPLOY,2011-09-01,13948,unemp
UNEMPLOY,2011-10-01,13594,unemp
UNEMPLOY,2011-11-01,13302,unemp
UNEMPLOY,2011-12-01,13093,unemp
UNEMPLOY,2012-01-01,12797,unemp
UNEMPLOY,2012-02-01,12813,unemp
UNEMPLOY,2012-03-01,12713,unemp
UNEMPLOY,2012-04-01,12646,unemp
UNEMPLOY,2012-05-01,12660,unemp
UNEMPLOY,2012-06-01,12692,unemp
UNEMPLOY,2012-07-01,12656,unemp
UNEMPLOY,2012-08-01,12471,unemp
UNEMPLOY,2012-09-01,12115,unemp
UNEMPLOY,2012-10-01,12124,unemp
UNEMPLOY,2012-11-01,12005,unemp
UNEMPLOY,2012-12-01,12298,unemp
UNEMPLOY,2013-01-01,12471,unemp
UNEMPLOY,2013-02-01,11950,unemp
UNEMPLOY,2013-03-01,11689,unemp
UNEMPLOY,2013-04-01,11760,unemp
UNEMPLOY,2013-05-01,11654,unemp
UNEMPLOY,2013-06-01,11751,unemp
UNEMPLOY,2013-07-01,11335,unemp
UNEMPLOY,2013-08-01,11279,unemp
UNEMPLOY,2013-09-01,11270,unemp
UNEMPLOY,2013-10-01,11136,unemp
UNEMPLOY,2013-11-01,10787,unemp
UNEMPLOY,2013-12-01,10404,unemp
UNEMPLOY,2014-01-01,10202,unemp
UNEMPLOY,2014-02-01,10349,unemp
UNEMPLOY,2014-03-01,10380,unemp
UNEMPLOY,2014-04-01,9702,unemp
UNEMPLOY,2014-05-01,9859,unemp
UNEMPLOY,2014-06-01,9460,unemp
UNEMPLOY,2014-07-01,9608,unemp
UNEMPLOY,2014-08-01,9599,unemp
UNEMPLOY,2014-09-01,9262,unemp
UNEMPLOY,2014-10-01,8990,unemp
UNEMPLOY,2014-11-01,9090,unemp
UNEMPLOY,2014-12-01,8717,unemp
UNEMPLOY,2015-01-01,8885,unemp
UNEMPLOY,2015-02-01,8599,unemp
UNEMPLOY,2015-03-01,8515,unemp
UNEMPLOY,2015-04-01,8550,unemp
UNEMPLOY,2015-05-01,8834,unemp
UNEMPLOY,2015-06-01,8247,unemp
UNEMPLOY,2015-07-01,8167,unemp
UNEMPLOY,2015-08-01,7992,unemp
UNEMPLOY,2015-09-01,7907,unemp
UNEMPLOY,2015-10-01,7922,unemp
UNEMPLOY,2015-11-01,8000,unemp
UNEMPLOY,2015-12-01,7907,unemp
UNEMPLOY,2016-01-01,7627,unemp
UNEMPLOY,2016-02-01,7702,unemp
UNEMPLOY,2016-03-01,7961,unemp
UNEMPLOY,2016-04-01,8067,unemp
UNEMPLOY,2016-05-01,7652,unemp
UNEMPLOY,2016-06-01,7744,unemp
UNEMPLOY,2016-07-01,7641,unemp
UNEMPLOY,2016-08-01,7784,unemp
UNEMPLOY,2016-09-01,7953,unemp
UNEMPLOY,2016-10-01,7811,unemp
UNEMPLOY,2016-11-01,7553,unemp
UNEMPLOY,2016-12-01,7521,unemp
UNEMPLOY,2017-01-01,7468,unemp
UNEMPLOY,2017-02-01,7379,unemp
UNEMPLOY,2017-03-01,7073,unemp
UNEMPLOY,2017-04-01,7089,unemp
UNEMPLOY,2017-05-01,7000,unemp
UNEMPLOY,2017-06-01,6873,unemp
UNEMPLOY,2017-07-01,6892,unemp
UNEMPLOY,2017-08-01,7082,unemp
UNEMPLOY,2017-09-01,6854,unemp
UNEMPLOY,2017-10-01,6700,unemp
UNEMPLOY,2017-11-01,6774,unemp
UNEMPLOY,2017-12-01,6632,unemp
UNEMPLOY,2018-01-01,6489,unemp
UNEMPLOY,2018-02-01,6581,unemp
UNEMPLOY,2018-03-01,6472,unemp
UNEMPLOY,2018-04-01,6459,unemp
UNEMPLOY,2018-05-01,6196,unemp
UNEMPLOY,2018-06-01,6447,unemp
UNEMPLOY,2018-07-01,6195,unemp
UNEMPLOY,2018-08-01,6156,unemp
UNEMPLOY,2018-09-01,6073,unemp
UNEMPLOY,2018-10-01,6211,unemp
UNEMPLOY,2018-11-01,6115,unemp
UNEMPLOY,2018-12-01,6389,unemp
UNEMPLOY,2019-01-01,6439,unemp
UNEMPLOY,2019-02-01,6115,unemp
UNEMPLOY,2019-03-01,6182,unemp
UNEMPLOY,2019-04-01,5911,unemp
UNEMPLOY,2019-05-01,5941,unemp
UNEMPLOY,2019-06-01,5909,unemp
UNEMPLOY,2019-07-01,6008,unemp
UNEMPLOY,2019-08-01,5981,unemp
UNEMPLOY,2019-09-01,5775,unemp
UNEMPLOY,2019-10-01,5957,unemp
UNEMPLOY,2019-11-01,5911,unemp
UNEMPLOY,2019-12-01,5870,unemp
UNEMPLOY,2020-01-01,5804,unemp
UNEMPLOY,2020-02-01,5708,unemp
UNEMPLOY,2020-03-01,7184,unemp
UNEMPLOY,2020-04-01,23050,unemp
UNEMPLOY,2020-05-01,20939,unemp
UNEMPLOY,2020-06-01,17624,unemp
UNEMPLOY,2020-07-01,16324,unemp
UNEMPLOY,2020-08-01,13521,unemp
UNEMPLOY,2020-09-01,12599,unemp
UNEMPLOY,2020-10-01,11090,unemp
UNEMPLOY,2020-11-01,10760,unemp
UNEMPLOY,2020-12-01,10795,unemp
UNEMPLOY,2021-01-01,10155,unemp
UNEMPLOY,2021-02-01,9982,unemp
UNEMPLOY,2021-03-01,9712,unemp
UNEMPLOY,2021-04-01,9737,unemp
UNEMPLOY,2021-05-01,9257,unemp
UNEMPLOY,2021-06-01,9508,unemp
UNEMPLOY,2021-07-01,8704,unemp
UNEMPLOY,2021-08-01,8324,unemp
UNEMPLOY,2021-09-01,7677,unemp
UNEMPLOY,2021-10-01,7345,unemp
UNEMPLOY,2021-11-01,6780,unemp
UNEMPLOY,2021-12-01,6329,unemp
UNEMPLOY,2022-01-01,6511,unemp
UNEMPLOY,2022-02-01,6272,unemp
UNEMPLOY,2022-03-01,5972,unemp
UNEMPLOY,2022-04-01,5968,unemp
UNEMPLOY,2022-05-01,5979,unemp
UNEMPLOY,2022-06-01,5945,unemp
UNEMPLOY,2022-07-01,5718,unemp
UNEMPLOY,2022-08-01,6021,unemp
UNEMPLOY,2022-09-01,5770,unemp
UNEMPLOY,2022-10-01,6053,unemp
UNEMPLOY,2022-11-01,6000,unemp
UNEMPLOY,2022-12-01,5722,unemp
UNEMPLOY,2023-01-01,5694,unemp
UNEMPLOY,2023-02-01,5936,unemp
UNEMPLOY,2023-03-01,5839,unemp
UNEMPLOY,2023-04-01,5657,unemp
UNEMPLOY,2023-05-01,6097,unemp
UNEMPLOY,2023-06-01,5957,unemp
UNEMPLOY,2023-07-01,5841,unemp
JTSJOL,2000-12-01,5088,vacancies
JTSJOL,2001-01-01,5234,vacancies
JTSJOL,2001-02-01,5097,vacancies
JTSJOL,2001-03-01,4762,vacancies
JTSJOL,2001-04-01,4615,vacancies
JTSJOL,2001-05-01,4425,vacancies
JTSJOL,2001-06-01,4361,vacancies
JTSJOL,2001-07-01,4447,vacancies
JTSJOL,2001-08-01,4024,vacancies
JTSJOL,2001-09-01,4071,vacancies
JTSJOL,2001-10-01,3707,vacancies
JTSJOL,2001-11-01,3775,vacancies
JTSJOL,2001-12-01,3677,vacancies
JTSJOL,2002-01-01,3699,vacancies
JTSJOL,2002-02-01,3436,vacancies
JTSJOL,2002-03-01,3612,vacancies
JTSJOL,2002-04-01,3471,vacancies
JTSJOL,2002-05-01,3457,vacancies
JTSJOL,2002-06-01,3412,vacancies
JTSJOL,2002-07-01,3367,vacancies
JTSJOL,2002-08-01,3517,vacancies
JTSJOL,2002-09-01,3301,vacancies
JTSJOL,2002-10-01,3479,vacancies
JTSJOL,2002-11-01,3514,vacancies
JTSJOL,2002-12-01,3169,vacancies
JTSJOL,2003-01-01,3441,vacancies
JTSJOL,2003-02-01,3229,vacancies
JTSJOL,2003-03-01,3099,vacancies
JTSJOL,2003-04-01,3108,vacancies
JTSJOL,2003-05-01,3289,vacancies
JTSJOL,2003-06-01,3390,vacancies
JTSJOL,2003-07-01,2981,vacancies
JTSJOL,2003-08-01,3190,vacancies
JTSJOL,2003-09-01,3091,vacancies
JTSJOL,2003-10-01,3305,vacancies
JTSJOL,2003-11-01,3324,vacancies
JTSJOL,2003-12-01,3414,vacancies
JTSJOL,2004-01-01,3424,vacancies
JTSJOL,2004-02-01,3532,vacancies
JTSJOL,2004-03-01,3525,vacancies
JTSJOL,2004-04-01,3511,vacancies
JTSJOL,2004-05-01,3710,vacancies
JTSJOL,2004-06-01,3337,vacancies
JTSJOL,2004-07-01,3814,vacancies
JTSJOL,2004-08-01,3541,vacancies
JTSJOL,2004-09-01,3821,vacancies
JTSJOL,2004-10-01,3943,vacancies
JTSJOL,2004-11-01,3472,vacancies
JTSJOL,2004-12-01,4074,vacancies
JTSJOL,2005-01-01,3804,vacancies
JTSJOL,2005-02-01,3965,vacancies
JTSJOL,2005-03-01,4044,vacancies
JTSJOL,2005-04-01,4159,vacancies
JTSJOL,2005-05-01,3797,vacancies
JTSJOL,2005-06-01,4062,vacancies
JTSJOL,2005-07-01,4256,vacancies
JTSJOL,2005-08-01,4142,vacancies
JTSJOL,2005-09-01,4352,vacancies
JTSJOL,2005-10-01,4184,vacancies
JTSJOL,2005-11-01,4248,vacancies
JTSJOL,2005-12-01,4282,vacancies
JTSJOL,2006-01-01,4397,vacancies
JTSJOL,2006-02-01,4325,vacancies
JTSJOL,2006-03-01,4732,vacancies
JTSJOL,2006-04-01,4790,vacancies
JTSJOL,2006-05-01,4463,vacancies
JTSJOL,2006-06-01,4614,vacancies
JTSJOL,2006-07-01,4394,vacancies
JTSJOL,2006-08-01,4710,vacancies
JTSJOL,2006-09-01,4737,vacancies
JTSJOL,2006-10-01,4591,vacancies
JTSJOL,2006-11-01,4645,vacancies
JTSJOL,2006-12-01,4620,vacancies
JTSJOL,2007-01-01,4763,vacancies
JTSJOL,2007-02-01,4699,vacancies
JTSJOL,2007-03-01,4962,vacancies
JTSJOL,2007-04-01,4689,vacancies
JTSJOL,2007-05-01,4657,vacancies
JTSJOL,2007-06-01,4859,vacancies
JTSJOL,2007-07-01,4598,vacancies
JTSJOL,2007-08-01,4546,vacancies
JTSJOL,2007-09-01,4652,vacancies
JTSJOL,2007-10-01,4636,vacancies
JTSJOL,2007-11-01,4646,vacancies
JTSJOL,2007-12-01,4545,vacancies
JTSJOL,2008-01-01,4624,vacancies
JTSJOL,2008-02-01,4279,vacancies
JTSJOL,2008-03-01,4225,vacancies
JTSJOL,2008-04-01,4035,vacancies
JTSJOL,2008-05-01,4194,vacancies
JTSJOL,2008-06-01,3830,vacancies
JTSJOL,2008-07-01,3749,vacancies
JTSJOL,2008-08-01,3674,vacancies
JTSJOL,2008-09-01,3222,vacancies
JTSJOL,2008-10-01,3377,vacancies
JTSJOL,2008-11-01,3231,vacancies
JTSJOL,2008-12-01,3146,vacancies
JTSJOL,2009-01-01,2738,vacancies
JTSJOL,2009-02-01,2864,vacancies
JTSJOL,2009-03-01,2534,vacancies
JTSJOL,2009-04-01,2295,vacancies
JTSJOL,2009-05-01,2549,vacancies
JTSJOL,2009-06-01,2503,vacancies
JTSJOL,2009-07-01,2232,vacancies
JTSJOL,2009-08-01,2338,vacancies
JTSJOL,2009-09-01,2487,vacancies
JTSJOL,2009-10-01,2406,vacancies
JTSJOL,2009-11-01,2503,vacancies
JTSJOL,2009-12-01,2568,vacancies
JTSJOL,2010-01-01,2837,vacancies
JTSJOL,2010-02-01,2666,vacancies
JTSJOL,2010-03-01,2679,vacancies
JTSJOL,2010-04-01,3153,vacancies
JTSJOL,2010-05-01,2988,vacancies
JTSJOL,2010-06-01,2801,vacancies
JTSJOL,2010-07-01,3082,vacancies
JTSJOL,2010-08-01,2999,vacancies
JTSJOL,2010-09-01,2918,vacancies
JTSJOL,2010-10-01,3235,vacancies
JTSJOL,2010-11-01,3211,vacancies
JTSJOL,2010-12-01,3058,vacancies
JTSJOL,2011-01-01,3104,vacancies
JTSJOL,2011-02-01,3226,vacancies
JTSJOL,2011-03-01,3261,vacancies
JTSJOL,2011-04-01,3259,vacancies
JTSJOL,2011-05-01,3179,vacancies
JTSJOL,2011-06-01,3455,vacancies
JTSJOL,2011-07-01,3623,vacancies
JTSJOL,2011-08-01,3329,vacancies
JTSJOL,2011-09-01,3774,vacancies
JTSJOL,2011-10-01,3619,vacancies
JTSJOL,2011-11-01,3565,vacancies
JTSJOL,2011-12-01,3768,vacancies
JTSJOL,2012-01-01,3909,vacancies
JTSJOL,2012-02-01,3616,vacancies
JTSJOL,2012-03-01,3979,vacancies
JTSJOL,2012-04-01,3793,vacancies
JTSJOL,2012-05-01,3835,vacancies
JTSJOL,2012-06-01,3911,vacancies
JTSJOL,2012-07-01,3735,vacancies
JTSJOL,2012-08-01,3809,vacancies
JTSJOL,2012-09-01,3882,vacancies
JTSJOL,2012-10-01,3775,vacancies
JTSJOL,2012-11-01,3878,vacancies
JTSJOL,2012-12-01,3970,vacancies
JTSJOL,2013-01-01,3923,vacancies
JTSJOL,2013-02-01,4004,vacancies
JTSJOL,2013-03-01,4076,vacancies
JTSJOL,2013-04-01,3988,vacancies
JTSJOL,2013-05-01,4145,vacancies
JTSJOL,2013-06-01,4150,vacancies
JTSJOL,2013-07-01,3885,vacancies
JTSJOL,2013-08-01,4085,vacancies
JTSJOL,2013-09-01,4128,vacancies
JTSJOL,2013-10-01,4222,vacancies
JTSJOL,2013-11-01,4119,vacancies
JTSJOL,2013-12-01,4121,vacancies
JTSJOL,2014-01-01,4127,vacancies
JTSJOL,2014-02-01,4373,vacancies
JTSJOL,2014-03-01,4388,vacancies
JTSJOL,2014-04-01,4566,vacancies
JTSJOL,2014-05-01,4747,vacancies
JTSJOL,2014-06-01,4982,vacancies
JTSJOL,2014-07-01,4846,vacancies
JTSJOL,2014-08-01,5349,vacancies
JTSJOL,2014-09-01,4914,vacancies
JTSJOL,2014-10-01,5012,vacancies
JTSJOL,2014-11-01,4843,vacancies
JTSJOL,2014-12-01,5130,vacancies
JTSJOL,2015-01-01,5344,vacancies
JTSJOL,2015-02-01,5466,vacancies
JTSJOL,2015-03-01,5210,vacancies
JTSJOL,2015-04-01,5598,vacancies
JTSJOL,2015-05-01,5563,vacancies
JTSJOL,2015-06-01,5248,vacancies
JTSJOL,2015-07-01,6056,vacancies
JTSJOL,2015-08-01,5467,vacancies
JTSJOL,2015-09-01,5488,vacancies
JTSJOL,2015-10-01,5773,vacancies
JTSJOL,2015-11-01,5708,vacancies
JTSJOL,2015-12-01,5845,vacancies
JTSJOL,2016-01-01,6012,vacancies
JTSJOL,2016-02-01,5770,vacancies
JTSJOL,2016-03-01,6129,vacancies
JTSJOL,2016-04-01,5803,vacancies
JTSJOL,2016-05-01,5777,vacancies
JTSJOL,2016-06-01,5742,vacancies
JTSJOL,2016-07-01,5962,vacancies
JTSJOL,2016-08-01,5677,vacancies
JTSJOL,2016-09-01,5868,vacancies
JTSJOL,2016-10-01,5591,vacancies
JTSJOL,2016-11-01,5971,vacancies
JTSJOL,2016-12-01,5964,vacancies
JTSJOL,2017-01-01,5617,vacancies
JTSJOL,2017-02-01,5923,vacancies
JTSJOL,2017-03-01,5811,vacancies
JTSJOL,2017-04-01,6091,vacancies
JTSJOL,2017-05-01,5826,vacancies
JTSJOL,2017-06-01,6305,vacancies
JTSJOL,2017-07-01,6238,vacancies
JTSJOL,2017-08-01,6276,vacancies
JTSJOL,2017-09-01,6320,vacancies
JTSJOL,2017-10-01,6408,vacancies
JTSJOL,2017-11-01,6271,vacancies
JTSJOL,2017-12-01,6336,vacancies
JTSJOL,2018-01-01,6621,vacancies
JTSJOL,2018-02-01,6552,vacancies
JTSJOL,2018-03-01,6818,vacancies
JTSJOL,2018-04-01,6877,vacancies
JTSJOL,2018-05-01,7016,vacancies
JTSJOL,2018-06-01,7230,vacancies
JTSJOL,2018-07-01,7190,vacancies
JTSJOL,2018-08-01,7208,vacancies
JTSJOL,2018-09-01,7411,vacancies
JTSJOL,2018-10-01,7304,vacancies
JTSJOL,2018-11-01,7594,vacancies
JTSJOL,2018-12-01,7489,vacancies
JTSJOL,2019-01-01,7517,vacancies
JTSJOL,2019-02-01,7072,vacancies
JTSJOL,2019-03-01,7337,vacancies
JTSJOL,2019-04-01,7191,vacancies
JTSJOL,2019-05-01,7311,vacancies
JTSJOL,2019-06-01,7139,vacancies
JTSJOL,2019-07-01,7051,vacancies
JTSJOL,2019-08-01,7172,vacancies
JTSJOL,2019-09-01,7160,vacancies
JTSJOL,2019-10-01,7325,vacancies
JTSJOL,2019-11-01,6919,vacancies
JTSJOL,2019-12-01,6709,vacancies
JTSJOL,2020-01-01,7184,vacancies
JTSJOL,2020-02-01,6995,vacancies
JTSJOL,2020-03-01,5794,vacancies
JTSJOL,2020-04-01,4686,vacancies
JTSJOL,2020-05-01,5581,vacancies
JTSJOL,2020-06-01,6119,vacancies
JTSJOL,2020-07-01,6514,vacancies
JTSJOL,2020-08-01,6360,vacancies
JTSJOL,2020-09-01,6512,vacancies
JTSJOL,2020-10-01,6820,vacancies
JTSJOL,2020-11-01,6875,vacancies
JTSJOL,2020-12-01,6854,vacancies
JTSJOL,2021-01-01,7175,vacancies
JTSJOL,2021-02-01,7760,vacancies
JTSJOL,2021-03-01,8399,vacancies
JTSJOL,2021-04-01,9288,vacancies
JTSJOL,2021-05-01,9840,vacancies
JTSJOL,2021-06-01,10069,vacancies
JTSJOL,2021-07-01,10882,vacancies
JTSJOL,2021-08-01,10960,vacancies
JTSJOL,2021-09-01,10882,vacancies
JTSJOL,2021-10-01,11368,vacancies
JTSJOL,2021-11-01,11232,vacancies
JTSJOL,2021-12-01,11826,vacancies
JTSJOL,2022-01-01,11487,vacancies
JTSJOL,2022-02-01,11601,vacancies
JTSJOL,2022-03-01,12027,vacancies
JTSJOL,2022-04-01,11755,vacancies
JTSJOL,2022-05-01,11443,vacancies
JTSJOL,2022-06-01,10961,vacancies
JTSJOL,2022-07-01,11380,vacancies
JTSJOL,2022-08-01,10198,vacancies
JTSJOL,2022-09-01,10854,vacancies
JTSJOL,2022-10-01,10471,vacancies
JTSJOL,2022-11-01,10746,vacancies
JTSJOL,2022-12-01,11234,vacancies
JTSJOL,2023-01-01,10563,vacancies
JTSJOL,2023-02-01,9974,vacancies
JTSJOL,2023-03-01,9745,vacancies
JTSJOL,2023-04-01,10320,vacancies
JTSJOL,2023-05-01,9616,vacancies
JTSJOL,2023-06-01,9582,vacancies
PAYEMS,1939-01-01,29923,empl
PAYEMS,1939-02-01,30100,empl
PAYEMS,1939-03-01,30280,empl
PAYEMS,1939-04-01,30094,empl
PAYEMS,1939-05-01,30299,empl
PAYEMS,1939-06-01,30502,empl
PAYEMS,1939-07-01,30419,empl
PAYEMS,1939-08-01,30663,empl
PAYEMS,1939-09-01,31031,empl
PAYEMS,1939-10-01,31411,empl
PAYEMS,1939-11-01,31470,empl
PAYEMS,1939-12-01,31542,empl
PAYEMS,1940-01-01,31603,empl
PAYEMS,1940-02-01,31715,empl
PAYEMS,1940-03-01,31825,empl
PAYEMS,1940-04-01,31701,empl
PAYEMS,1940-05-01,31879,empl
PAYEMS,1940-06-01,31977,empl
PAYEMS,1940-07-01,31942,empl
PAYEMS,1940-08-01,32352,empl
PAYEMS,1940-09-01,32810,empl
PAYEMS,1940-10-01,33267,empl
PAYEMS,1940-11-01,33669,empl
PAYEMS,1940-12-01,34174,empl
PAYEMS,1941-01-01,34481,empl
PAYEMS,1941-02-01,34843,empl
PAYEMS,1941-03-01,35092,empl
PAYEMS,1941-04-01,35468,empl
PAYEMS,1941-05-01,36182,empl
PAYEMS,1941-06-01,36650,empl
PAYEMS,1941-07-01,37137,empl
PAYEMS,1941-08-01,37544,empl
PAYEMS,1941-09-01,37835,empl
PAYEMS,1941-10-01,37949,empl
PAYEMS,1941-11-01,38024,empl
PAYEMS,1941-12-01,38104,empl
PAYEMS,1942-01-01,38347,empl
PAYEMS,1942-02-01,38512,empl
PAYEMS,1942-03-01,38935,empl
PAYEMS,1942-04-01,39352,empl
PAYEMS,1942-05-01,39771,empl
PAYEMS,1942-06-01,40029,empl
PAYEMS,1942-07-01,40472,empl
PAYEMS,1942-08-01,40988,empl
PAYEMS,1942-09-01,41259,empl
PAYEMS,1942-10-01,41515,empl
PAYEMS,1942-11-01,41674,empl
PAYEMS,1942-12-01,41915,empl
PAYEMS,1943-01-01,42172,empl
PAYEMS,1943-02-01,42393,empl
PAYEMS,1943-03-01,42552,empl
PAYEMS,1943-04-01,42647,empl
PAYEMS,1943-05-01,42596,empl
PAYEMS,1943-06-01,42781,empl
PAYEMS,1943-07-01,42700,empl
PAYEMS,1943-08-01,42546,empl
PAYEMS,1943-09-01,42492,empl
PAYEMS,1943-10-01,42675,empl
PAYEMS,1943-11-01,42821,empl
PAYEMS,1943-12-01,42746,empl
PAYEMS,1944-01-01,42654,empl
PAYEMS,1944-02-01,42538,empl
PAYEMS,1944-03-01,42294,empl
PAYEMS,1944-04-01,42063,empl
PAYEMS,1944-05-01,41985,empl
PAYEMS,1944-06-01,41947,empl
PAYEMS,1944-07-01,41904,empl
PAYEMS,1944-08-01,41850,empl
PAYEMS,1944-09-01,41679,empl
PAYEMS,1944-10-01,41708,empl
PAYEMS,1944-11-01,41711,empl
PAYEMS,1944-12-01,41860,empl
PAYEMS,1945-01-01,41895,empl
PAYEMS,1945-02-01,41897,empl
PAYEMS,1945-03-01,41798,empl
PAYEMS,1945-04-01,41446,empl
PAYEMS,1945-05-01,41304,empl
PAYEMS,1945-06-01,41149,empl
PAYEMS,1945-07-01,40874,empl
PAYEMS,1945-08-01,40466,empl
PAYEMS,1945-09-01,38507,empl
PAYEMS,1945-10-01,38600,empl
PAYEMS,1945-11-01,38996,empl
PAYEMS,1945-12-01,39110,empl
PAYEMS,1946-01-01,39829,empl
PAYEMS,1946-02-01,39244,empl
PAYEMS,1946-03-01,40195,empl
PAYEMS,1946-04-01,40913,empl
PAYEMS,1946-05-01,41349,empl
PAYEMS,1946-06-01,41735,empl
PAYEMS,1946-07-01,42153,empl
PAYEMS,1946-08-01,42642,empl
PAYEMS,1946-09-01,42915,empl
PAYEMS,1946-10-01,43093,empl
PAYEMS,1946-11-01,43395,empl
PAYEMS,1946-12-01,43379,empl
PAYEMS,1947-01-01,43535,empl
PAYEMS,1947-02-01,43557,empl
PAYEMS,1947-03-01,43607,empl
PAYEMS,1947-04-01,43499,empl
PAYEMS,1947-05-01,43638,empl
PAYEMS,1947-06-01,43810,empl
PAYEMS,1947-07-01,43743,empl
PAYEMS,1947-08-01,43960,empl
PAYEMS,1947-09-01,44203,empl
PAYEMS,1947-10-01,44411,empl
PAYEMS,1947-11-01,44484,empl
PAYEMS,1947-12-01,44581,empl
PAYEMS,1948-01-01,44679,empl
PAYEMS,1948-02-01,44533,empl
PAYEMS,1948-03-01,44683,empl
PAYEMS,1948-04-01,44379,empl
PAYEMS,1948-05-01,44796,empl
PAYEMS,1948-06-01,45034,empl
PAYEMS,1948-07-01,45160,empl
PAYEMS,1948-08-01,45178,empl
PAYEMS,1948-09-01,45294,empl
PAYEMS,1948-10-01,45245,empl
PAYEMS,1948-11-01,45192,empl
PAYEMS,1948-12-01,45032,empl
PAYEMS,1949-01-01,44668,empl
PAYEMS,1949-02-01,44497,empl
PAYEMS,1949-03-01,44240,empl
PAYEMS,1949-04-01,44236,empl
PAYEMS,1949-05-01,43984,empl
PAYEMS,1949-06-01,43739,empl
PAYEMS,1949-07-01,43531,empl
PAYEMS,1949-08-01,43624,empl
PAYEMS,1949-09-01,43780,empl
PAYEMS,1949-10-01,42942,empl
PAYEMS,1949-11-01,43242,empl
PAYEMS,1949-12-01,43522,empl
PAYEMS,1950-01-01,43526,empl
PAYEMS,1950-02-01,43297,empl
PAYEMS,1950-03-01,43954,empl
PAYEMS,1950-04-01,44382,empl
PAYEMS,1950-05-01,44718,empl
PAYEMS,1950-06-01,45083,empl
PAYEMS,1950-07-01,45454,empl
PAYEMS,1950-08-01,46192,empl
PAYEMS,1950-09-01,46438,empl
PAYEMS,1950-10-01,46706,empl
PAYEMS,1950-11-01,46776,empl
PAYEMS,1950-12-01,46861,empl
PAYEMS,1951-01-01,47288,empl
PAYEMS,1951-02-01,47577,empl
PAYEMS,1951-03-01,47873,empl
PAYEMS,1951-04-01,47861,empl
PAYEMS,1951-05-01,47952,empl
PAYEMS,1951-06-01,48064,empl
PAYEMS,1951-07-01,48061,empl
PAYEMS,1951-08-01,48012,empl
PAYEMS,1951-09-01,47954,empl
PAYEMS,1951-10-01,48006,empl
PAYEMS,1951-11-01,48147,empl
PAYEMS,1951-12-01,48314,empl
PAYEMS,1952-01-01,48296,empl
PAYEMS,1952-02-01,48522,empl
PAYEMS,1952-03-01,48504,empl
PAYEMS,1952-04-01,48620,empl
PAYEMS,1952-05-01,48642,empl
PAYEMS,1952-06-01,48282,empl
PAYEMS,1952-07-01,48143,empl
PAYEMS,1952-08-01,48924,empl
PAYEMS,1952-09-01,49320,empl
PAYEMS,1952-10-01,49597,empl
PAYEMS,1952-11-01,49816,empl
PAYEMS,1952-12-01,50166,empl
PAYEMS,1953-01-01,50144,empl
PAYEMS,1953-02-01,50339,empl
PAYEMS,1953-03-01,50473,empl
PAYEMS,1953-04-01,50435,empl
PAYEMS,1953-05-01,50490,empl
PAYEMS,1953-06-01,50519,empl
PAYEMS,1953-07-01,50536,empl
PAYEMS,1953-08-01,50489,empl
PAYEMS,1953-09-01,50368,empl
PAYEMS,1953-10-01,50240,empl
PAYEMS,1953-11-01,49908,empl
PAYEMS,1953-12-01,49703,empl
PAYEMS,1954-01-01,49469,empl
PAYEMS,1954-02-01,49382,empl
PAYEMS,1954-03-01,49157,empl
PAYEMS,1954-04-01,49179,empl
PAYEMS,1954-05-01,48965,empl
PAYEMS,1954-06-01,48895,empl
PAYEMS,1954-07-01,48835,empl
PAYEMS,1954-08-01,48826,empl
PAYEMS,1954-09-01,48886,empl
PAYEMS,1954-10-01,48942,empl
PAYEMS,1954-11-01,49180,empl
PAYEMS,1954-12-01,49331,empl
PAYEMS,1955-01-01,49496,empl
PAYEMS,1955-02-01,49644,empl
PAYEMS,1955-03-01,49962,empl
PAYEMS,1955-04-01,50248,empl
PAYEMS,1955-05-01,50512,empl
PAYEMS,1955-06-01,50790,empl
PAYEMS,1955-07-01,50987,empl
PAYEMS,1955-08-01,51111,empl
PAYEMS,1955-09-01,51266,empl
PAYEMS,1955-10-01,51429,empl
